pwsid,Name,population,service_connections,state_classification,activity_status_cd,regulating_agency,carceral_sys,count_of_viols_over5yrs_mcl,count_of_viols_over5yrs_mon,binary_viol_over5yrs_mcl,binary_viol_over5yrs_mon
CA5305504,FISH TAIL INN,274,9,TRANSIENT NON-COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA5310001,WEAVERVILLE C.S.D.,3975,1536,COMMUNITY,A ,DISTRICT 01 - KLAMATH,nonexclusive_carceral,0,0,0,0
CA5310002,TRINITY CO. W.W. DIST #1,2324,601,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,1,0,1
CA5310003,TRINITY CENTER M.W.C.          .,729,260,COMMUNITY,A ,DISTRICT 01 - KLAMATH,non_carceral,0,0,0,0
CA5400504,PORTERVILLE MOBILE VILLAGE,205,62,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400505,HARTLAND CHRISTIAN CAMP,163,54,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5400506,NORTH KAWEAH MUTUAL WATER COMPANY,560,71,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400519,PALO VERDE UNION ELEMENTARY SCHOOL,500,26,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400526,"WESPAK, INC.",53,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5400529,"SHADY GROVE  MOBILE HOME PARK, LLC",95,42,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400536,KINGS RIVER ESTATES MUTUAL WATER COMPANY,106,38,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400537,LINDY'S LANDING,125,177,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400538,ACCELERATED CHARTER HIGH SCHOOL,192,10,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400542,DUCOR CSD,616,176,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400544,ALLENSWORTH CSD,521,168,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5400548,KINGS INN MOTEL,129,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5400550,SEVILLE WATER COMPANY,691,91,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400553,DEL ORO TRAVER DISTRICT,657,199,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400556,RIVER RETREAT MUTUAL WATER COMPANY,40,23,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400558,SAUCELITO ELEMENTARY SCHOOL,87,11,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5400567,TOOLEVILLE MUTUAL NON PROFIT WATER ASSN,340,77,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400583,CUTLER PARK,303,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400602,EAGLE'S NEST RESORT,60,78,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400604,MOUNTAIN VIEW DUPLEXES,103,14,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400616,LEMON COVE WATER COMPANY,109,60,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,5,0,1,0
CA5400620,GRAND VIEW SCHOOL,400,18,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400623,WESTERN HOLIDAY LODGE,25,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400624,KINGS RIVER ELEMENTARY SCHOOL,500,9,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400629,SEQUOIA RV RANCH,80,21,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400631,LINNELL FARM LABOR CENTER,694,195,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400637,BUCKEYE TREE LODGE,35,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400641,TEVISTON COMMUNITY SERVICES DISTRICT,383,116,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400644,SEQUOIA VILLAGE INN,30,11,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400647,YOKOHL MUTUAL WATER CO,95,32,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,2,1,1
CA5400660,LAKE SUCCESS MOBILE LODGE,75,19,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400665,DEL ORO RIVER ISLAND SERV TERR #1,1280,388,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,7,0,1,0
CA5400666,DEL ORO GRANDVIEW GARDENS DISTRICT,323,98,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5400670,TRIPLE R MUTUAL WATER CO,408,154,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5400679,99 PALMS INN AND SUITES,60,55,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400682,PLAINVIEW MWC - CENTRAL WATER,138,42,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,4,0,1,0
CA5400696,USACE - TULE RECREATION AREA,25,100,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5400701,SEQUOIA CREST MUTUAL WATER COMPANY,157,62,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400708,ALPINE VILLAGE WATER COMPANY,17,16,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400709,SEQUOIA UNION ELEMENTARY SCHOOL,400,25,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,1,1,1
CA5400710,BADGER HILL ESTATES,278,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400711,SIERRA VIEW JR ACADEMY,115,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5400718,WILLIAMS MUTUAL  WATER COMPANY,165,50,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400728,GRIER MUTUAL WATER COMPANY,98,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400732,PIERPOINT SPRINGS WATER CO.,46,84,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400743,SEQUOIA MOTEL,45,17,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,2,1,1
CA5400744,EAST THREE RIVERS MUTUAL WATER CORP,40,15,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400747,SIERRA LODGE,52,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400749,GATEWAY RESTAURANT & LODGE,150,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400750,AUTOCAMP SEQUOIA,246,45,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400754,SOUTH KAWEAH MUTUAL WATER COMPANY,384,142,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5400755,USACE-KAWEAH RECREATION AREA,200,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400757,USACE-HORSE CREEK CAMPGROUND,100,30,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400765,USFS-PEPPERMINT WORK CENTER,30,15,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400767,DEL ORO EAST PLANO DISTRICT,46,13,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400769,FOOTHILL APARTMENTS,41,14,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400778,SCICON,207,27,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400783,USFS-LOWER PEPPERMINT,35,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400792,WOODVILLE FARM LABOR CENTER,650,177,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5400795,WAUKENA ELEMENTARY SCHOOL,220,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,8,1,1,1
CA5400805,SOULTS MUTUAL WATER COMPANY,110,36,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400810,AKAL TRAVEL PLAZA,88,3,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400816,BEDEL MUTUAL WATER COMPANY,155,66,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400819,MOUNTAIN VIEW MHP,44,24,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400824,SULTANA COMMUNITY SERVICES DISTRICT,983,281,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400826,USFS-FISH CREEK CAMPGROUND,80,16,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400846,ELBOW SCHOOL,25,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400875,VILLAGE APARTMENTS,33,2,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400880,THE LAKES ASSOCIATION,495,161,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400881,SUNRISE MUTUAL WATER CO.,109,39,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400884,ROCKFORD SCHOOL,321,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400886,COLUMBINE SCHOOL,220,11,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400896,FAR HORIZONS CAMP,200,12,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,4,0,1
CA5400903,TRACT 92  COMMUNITY SERVICES DISTRICT,500,93,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400917,SHOP N GO,25,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400919,BUENA VISTA SCHOOL,250,9,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400922,BARTLETT PARK,506,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5400928,VISALIA SALES YARD,500,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,2,0,1
CA5400929,RIVERLAND RESORT,400,128,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5400934,PONDEROSA CSD,340,148,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400935,CWS - MULLEN WATER COMPANY,138,44,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400940,SIERRA KING HOMEOWNERS ASSN,260,52,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400964,SIERRA VISTA ASSOCIATION,43,13,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,5,1,1,1
CA5400968,IMPROVEMENT DISTRICT NO. 1,200,80,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5400985,BOB'S TINY MART,265,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,1,0,1,0
CA5400994,HOPE ELEMENTARY SCHOOL,255,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,5,0,1,0
CA5401001,SEQUOIA CIDER MILL,60,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5401003,EAST OROSI COMMUNITY SERVICES DISTRICT,423,103,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5401006,UC DAVIS-SCHOOL OF VET. MED. CENTER,52,16,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5401024,CALTRANS CHESTER H. WARLOW SFTY RSRA,985,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5401026,DEER MEADOW MUTUAL WATER COMPANY,70,25,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5401044,CALTRANS VISALIA MAINTENANCE STATION,41,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5401045,CALTRANS PHILLIP S. RAINE SFTY RSRA NB,980,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5401047,CALTRANS PHILLIP S. RAINE SFTY RSRA SB,1000,5,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5401071,SILVER CITY WATER CO.,156,56,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5401082,"VENTURA COASTAL, LLC - VISALIA DIVISION",120,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5401084,BAKER MOUNTAIN HOUSE,60,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5401093,DOYLE SPRINGS ASSOCIATION,185,51,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5401094,RJ'S TRAVEL CENTER,103,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5401099,SIERRA CHRISTIAN CAMP,136,15,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5402008,HOT SPRINGS SCHOOL,42,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5402019,BRENDA EXPREES,45,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5402022,BRAVO FARMS TRAVER,25,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,2,1,1
CA5402026,USFS-TROY MEADOW CAMPGROUND,18,19,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5402027,TULARE COUNTY ROAD YARD 2/3,75,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5402030,WAUKENA MARKET,100,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5402036,R-RANCH IN THE SEQUOIAS,330,250,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,4,0,1,0
CA5402038,PATTERSON TRACT CSD,550,153,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5402041,BIG B TRAVEL CENTER 2,87,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5402046,"MCWANE PLANT AND INDUSTRIAL, LLC",105,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5402047,GLEANINGS FOR THE HUNGRY,31,12,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,3,1,1
CA5402048,DEL ORO RIVER ISLAND SERV TERR #2,89,27,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,1,0,1,0
CA5402057,DEER CREEK RV PARK,114,84,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5403007,"E.M. THARP, INC.",50,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,2,0,1,0
CA5403011,USA PETRO SUPER STOP,200,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403020,USFS-HORSE MEADOW CAMPGROUND,80,13,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403022,APTCO LLC,50,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,3,1,1
CA5403023,DELFT COLONY WATER,412,99,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5403041,FAMILY TREE FARMS,30,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5403042,CALIFORNIA DAIRIES INC TIPTON,160,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403043,YETTEM WATER SYSTEM,350,66,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5403046,JIREH PACKING COMPANY-ORANGE COVE,120,7,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5403047,CASILLAS WATER SYSTEM,3000,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403048,JDH,75,4,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5403050,TULARE COUNTY HAULING,25,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403051,FRIENDS RV PARK,39,44,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403061,RIVER VIEW RESTAURANT,200,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403062,COMFORT INN & SUITES,150,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403074,LACTALIS HERITAGE DAIRY,220,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5403083,KING FRESH PACKING & COOLING,66,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5403084,FAIRWAY MUTUAL WATER CO,150,47,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,4,0,1
CA5403089,GRUMPY BEARS RETREAT,30,1,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,4,0,1
CA5403106,CALIFORNIA CITRUS ASSOCIATION,96,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,0,1,0
CA5403110,SIERRA MUTUAL WATER COMPANY,43,16,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,2,1,1
CA5403113,SOUTH FORK ESTATES MUTUAL WATER CO,106,39,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403114,FOSTER FARMS TRAVER FEEDMILL,50,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403118,SAPUTO DAIRY FOOD USA,165,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403119,"VENTURA COASTAL, LLC - TIPTON DIVISION",130,6,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403121,INTERNATIONAL PAPER - EXETER BULK,106,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403126,FAMILY EDUCATION CENTER,50,7,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5403130,ELEANOR ROOSEVELT COMM LEARNING CTR,295,5,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403132,CALGREN RENEWABLE FUELS,60,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5403137,USACE-SLICK ROCK DAY USE,100,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403138,"BRANDT FARMS, INC",100,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403144,ALI MUTUAL WATER CO,39,13,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5403147,EXETER KINGDOM HALL,200,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403150,HARI'S MARKET,212,4,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5403151,ARCO AM PM - PIXLEY,1000,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,1,1,1
CA5403154,"WILLITTS EQUIPMENT COMPANY, INC.",50,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5403201,WIEBE FARMS,35,2,TRANSIENT NON-COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,2,0,1,0
CA5403204,FOUR STAR FRUIT,80,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,1,1,1
CA5403208,SOULTS PUMP & EQUIPMENT COMPANY,31,2,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5403211,BOOTH RANCHES LLC,150,3,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,3,1,1,1
CA5403212,MONSON WATER SYSTEM,204,31,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,3,0,1
CA5403213,TEEN CHALLENGE,130,13,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,1,0,1
CA5403215,"FRESH SELECT, LLC",125,1,NON-TRANSIENT NON-COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5403217,OKIEVILLE HIGHLAND ACRES MWC,300,73,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,1,0,1
CA5410001,CUTLER PUD,6200,1234,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5410002,"DINUBA, CITY OF",6081,6621,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410003,"EXETER, CITY OF",11169,3298,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,1,0,1,0
CA5410004,"FARMERSVILLE, CITY OF",10243,2769,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410006,"LINDSAY, CITY OF",12659,3120,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,6,2,1,1
CA5410007,LSID - TONYVILLE,500,50,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,2,0,1,0
CA5410008,OROSI PUBLIC UTILITY DISTRICT,8300,1601,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410009,PIXLEY PUBLIC UTIL DIST,2772,870,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,2,0,1,0
CA5410010,"PORTERVILLE, CITY OF",63164,17568,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410011,SPRINGVILLE PUD,1500,390,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410012,STRATHMORE PUBLIC UTIL DIST,2669,473,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410014,TIPTON COMMUNITY SERVICES DIST,2543,608,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,4,0,1,0
CA5410015,"TULARE, CITY OF",72131,21000,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410016,CWS - VISALIA,148496,47895,COMMUNITY,A ,DISTRICT 24 - TULARE,nonexclusive_carceral,0,0,0,0
CA5410017,LONDON COMMUNITY SERV DIST,2134,431,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410019,IVANHOE PUBLIC UTILITY DIST,4580,1128,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410020,"WOODLAKE, CITY OF",7846,2044,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,2,0,1
CA5410021,EARLIMART PUD,7679,1543,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410022,CAMP NELSON WATER COMPANY,134,293,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410024,RICHGROVE COMMUNITY SERVICES DISTRICT,1617,525,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,3,2,1,1
CA5410025,WOODVILLE PUBLIC UTILITY DIST,1740,467,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,3,0,1,0
CA5410026,POPLAR COMM SERVICE DIST,2200,597,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
CA5410034,DEL ORO CALIFORNIA PINES DISTRICT,944,286,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410036,LSID-STRATHMORE SYSTEM,500,161,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410038,TERRA BELLA IRRIGATION DISTRICT - TBT,2656,804,COMMUNITY,A ,DISTRICT 24 - TULARE,non_carceral,0,0,0,0
CA5410039,PLAINVIEW MUTUAL WATER COMPANY,617,187,COMMUNITY,A ,DISTRICT 12 - VISALIA,non_carceral,0,0,0,0
